timestamp,kind,country,as_of_date,horizon_days,predicted_revenue_next_30d,model_family,model_trained_at,drift_detected,duration_seconds,actual_revenue_next_30d,error,abs_pct_error
2026-07-24T21:27:04.213848+00:00,predict,Germany,2019-10-30,30,3506.23,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,6318.54,-2812.31,44.50885805898198
2026-07-24T21:27:33.630768+00:00,predict,Germany,2019-10-31,30,2595.29,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.017,6211.589999999999,-3616.2999999999993,58.21858815536763
2026-07-24T21:27:33.853315+00:00,predict,Germany,2019-11-01,30,2469.58,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.016,6382.49,-3912.91,61.30695073552799
2026-07-24T21:27:34.069613+00:00,predict,Germany,2019-11-02,30,2557.07,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.016,6471.94,-3914.8699999999994,60.489899473728116
2026-07-24T21:27:34.253374+00:00,predict,Germany,2019-11-03,30,2720.97,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.017,6354.839999999999,-3633.8699999999994,57.18271427762146
2026-07-24T21:27:34.435700+00:00,predict,Germany,2019-11-04,30,2690.11,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.017,6719.439999999999,-4029.3299999999986,59.9652649625564
2026-07-24T21:27:34.616698+00:00,predict,Germany,2019-11-05,30,2637.3,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,6837.34,-4200.04,61.4279822270064
2026-07-24T21:27:34.808687+00:00,predict,Germany,2019-11-06,30,2693.1,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,7066.3,-4373.200000000001,61.88811683625095
2026-07-24T21:18:37.476380+00:00,predict,Hong Kong,2019-08-01,30,1019.53,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.273,414.75,604.78,145.8179626280892
2026-07-24T21:18:40.565794+00:00,predict,Hong Kong,2019-08-02,30,1019.53,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.017,414.75,604.78,145.8179626280892
2026-07-24T21:18:40.917673+00:00,predict,Hong Kong,2019-08-03,30,1019.53,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.079,414.75,604.78,145.8179626280892
2026-07-24T21:18:41.277311+00:00,predict,Hong Kong,2019-08-04,30,930.75,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.018,414.75,516.0,124.4122965641953
2026-07-24T21:18:42.467058+00:00,predict,Hong Kong,2019-08-05,30,939.36,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.088,414.75,524.61,126.48824593128391
2026-07-24T21:18:43.814335+00:00,predict,Hong Kong,2019-08-06,30,860.16,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.184,414.75,445.40999999999997,107.39240506329114
2026-07-24T21:18:44.050992+00:00,predict,Hong Kong,2019-08-07,30,799.96,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.016,414.75,385.21000000000004,92.87763713080169
2026-07-24T21:19:31.663927+00:00,predict,Hong Kong,2019-08-08,30,781.57,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.138,414.75,366.82000000000005,88.44364074743822
2026-07-24T21:19:32.732707+00:00,predict,Hong Kong,2019-08-09,30,783.79,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.018,414.75,369.03999999999996,88.9789029535865
2026-07-24T21:19:33.353215+00:00,predict,Hong Kong,2019-08-10,30,1022.71,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.017,414.75,607.96,146.58468957203135
2026-07-24T21:19:33.661745+00:00,predict,Hong Kong,2019-08-11,30,936.56,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.022,414.75,521.81,125.81314044605183
2026-07-24T21:19:34.109115+00:00,predict,Hong Kong,2019-08-12,30,990.13,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.056,414.75,575.38,138.7293550331525
2026-07-24T21:19:34.464074+00:00,predict,Hong Kong,2019-08-13,30,926.09,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.018,414.75,511.34000000000003,123.28872814948765
2026-07-24T21:19:34.772591+00:00,predict,Hong Kong,2019-08-14,30,800.65,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.028,414.75,385.9,93.04400241109101
2026-07-24T21:20:21.633524+00:00,predict,Hong Kong,2019-08-15,30,800.65,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.152,414.75,385.9,93.04400241109101
2026-07-24T21:20:22.300182+00:00,predict,Hong Kong,2019-08-16,30,826.53,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.017,414.75,411.78,99.28390596745027
2026-07-24T21:20:22.540241+00:00,predict,Hong Kong,2019-08-17,30,853.94,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.015,5722.65,-4868.709999999999,85.07789223524065
2026-07-24T21:20:22.761427+00:00,predict,Hong Kong,2019-08-18,30,835.75,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.015,5722.65,-4886.9,85.39575196805676
2026-07-24T21:20:22.983262+00:00,predict,Hong Kong,2019-08-19,30,728.0,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.018,5722.65,-4994.65,87.27862091863035
2026-07-24T21:20:23.231313+00:00,predict,Hong Kong,2019-08-20,30,324.26,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.015,5307.9,-4983.639999999999,93.89099267130126
2026-07-24T21:20:23.656124+00:00,predict,Hong Kong,2019-08-21,30,272.38,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.039,5307.9,-5035.5199999999995,94.86840370014507
2026-07-24T21:21:03.733798+00:00,predict,Hong Kong,2019-08-22,30,-77.84,hist_gbm,2026-07-24T21:20:44.298542+00:00,True,0.185,5307.9,-5385.74,101.46649334011568
2026-07-24T21:21:04.353396+00:00,predict,Hong Kong,2019-08-23,30,-583.42,hist_gbm,2026-07-24T21:20:44.298542+00:00,True,0.015,5307.9,-5891.32,110.99154091071799
2026-07-24T21:21:04.570247+00:00,predict,Hong Kong,2019-08-24,30,-874.41,hist_gbm,2026-07-24T21:20:44.298542+00:00,True,0.015,5307.9,-6182.3099999999995,116.47374667947776
2026-07-24T21:21:04.794330+00:00,predict,Hong Kong,2019-08-25,30,-844.56,hist_gbm,2026-07-24T21:20:44.298542+00:00,True,0.026,5307.9,-6152.459999999999,115.91137738088509
2026-07-24T21:21:05.021499+00:00,predict,Hong Kong,2019-08-26,30,-878.52,hist_gbm,2026-07-24T21:20:44.298542+00:00,True,0.018,5307.9,-6186.42,116.5511784321483
2026-07-24T21:21:05.256127+00:00,predict,Hong Kong,2019-08-27,30,-801.07,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.018,5307.9,-6108.969999999999,115.0920326306072
2026-07-24T21:21:05.494585+00:00,predict,Hong Kong,2019-08-28,30,-801.07,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.016,5307.9,-6108.969999999999,115.0920326306072
2026-07-24T21:21:44.086294+00:00,predict,Hong Kong,2019-08-29,30,-801.07,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.204,5307.9,-6108.969999999999,115.0920326306072
2026-07-24T21:21:44.710446+00:00,predict,Hong Kong,2019-08-30,30,-801.07,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.015,5307.9,-6108.969999999999,115.0920326306072
2026-07-24T21:21:45.020929+00:00,predict,Hong Kong,2019-08-31,30,-123.74,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.017,5307.9,-5431.639999999999,102.33124211081595
2026-07-24T21:21:45.289678+00:00,predict,Hong Kong,2019-09-01,30,-174.7,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.015,5318.849999999999,-5493.549999999999,103.28454459140603
2026-07-24T21:21:45.503475+00:00,predict,Hong Kong,2019-09-02,30,-165.71,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.015,5318.849999999999,-5484.5599999999995,103.1155230923978
2026-07-24T21:21:45.737881+00:00,predict,Hong Kong,2019-09-03,30,1439.52,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.015,5318.849999999999,-3879.3299999999995,72.93550297526721
2026-07-24T21:21:45.985501+00:00,predict,Hong Kong,2019-09-04,30,1279.25,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.016,5318.849999999999,-4039.5999999999995,75.94874831965555
2026-07-24T21:22:20.633704+00:00,predict,Hong Kong,2019-09-05,30,-83.88,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.133,5318.849999999999,-5402.73,101.57703262923377
2026-07-24T21:22:21.865794+00:00,predict,Hong Kong,2019-09-06,30,-83.88,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.095,5318.849999999999,-5402.73,101.57703262923377
2026-07-24T21:22:22.214348+00:00,predict,Hong Kong,2019-09-07,30,7.08,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.015,5318.849999999999,-5311.7699999999995,99.86688851913478
2026-07-24T21:22:22.525679+00:00,predict,Hong Kong,2019-09-08,30,39.87,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.017,5318.849999999999,-5278.98,99.25040187258524
2026-07-24T21:22:22.786834+00:00,predict,Hong Kong,2019-09-09,30,1130.83,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.019,5318.849999999999,-4188.0199999999995,78.73920114310424
2026-07-24T21:22:23.007972+00:00,predict,Hong Kong,2019-09-10,30,2749.41,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.015,5318.849999999999,-2569.4399999999996,48.30818692010491
2026-07-24T21:22:23.254055+00:00,predict,Hong Kong,2019-09-11,30,2815.76,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.02,5318.849999999999,-2503.0899999999992,47.0607368134089
2026-07-24T21:23:01.164443+00:00,predict,Hong Kong,2019-09-12,30,2815.76,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.137,5318.849999999999,-2503.0899999999992,47.0607368134089
2026-07-24T21:23:01.844387+00:00,predict,Hong Kong,2019-09-13,30,2815.76,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.015,5318.849999999999,-2503.0899999999992,47.0607368134089
2026-07-24T21:23:02.238203+00:00,predict,Hong Kong,2019-09-14,30,2815.76,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.023,5318.849999999999,-2503.0899999999992,47.0607368134089
2026-07-24T21:23:02.494104+00:00,predict,Hong Kong,2019-09-15,30,2845.61,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.032,5418.61,-2572.9999999999995,47.48450248310913
2026-07-24T21:23:02.862696+00:00,predict,Hong Kong,2019-09-16,30,1857.63,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.017,110.71000000000001,1746.92,1577.924306747358
2026-07-24T21:23:03.101741+00:00,predict,Hong Kong,2019-09-17,30,-250.54,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.017,110.71000000000001,-361.25,326.3029536627224
2026-07-24T21:23:03.359948+00:00,predict,Hong Kong,2019-09-18,30,-260.98,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.025,110.71000000000001,-371.69000000000005,335.73299611597866
2026-07-24T21:23:45.709055+00:00,predict,Hong Kong,2019-09-19,30,-224.21,hist_gbm,2026-07-24T21:23:22.917602+00:00,True,0.15,110.71000000000001,-334.92,302.5200975521633
2026-07-24T21:23:46.332581+00:00,predict,Hong Kong,2019-09-20,30,-224.21,hist_gbm,2026-07-24T21:23:22.917602+00:00,True,0.019,110.71000000000001,-334.92,302.5200975521633
2026-07-24T21:23:46.654676+00:00,predict,Hong Kong,2019-09-21,30,-43.68,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.017,110.71000000000001,-154.39000000000001,139.45443049408362
2026-07-24T21:23:46.907872+00:00,predict,Hong Kong,2019-09-22,30,8.81,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.018,110.71000000000001,-101.9,92.0422726041008
2026-07-24T21:23:47.197250+00:00,predict,Hong Kong,2019-09-23,30,3.76,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.068,110.71000000000001,-106.95,96.60373949959353
2026-07-24T21:23:47.416162+00:00,predict,Hong Kong,2019-09-24,30,-21.39,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.016,110.71000000000001,-132.10000000000002,119.32074789991871
2026-07-24T21:23:47.640863+00:00,predict,Hong Kong,2019-09-25,30,-21.39,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.018,129.46,-150.85000000000002,116.52247798547815
2026-07-24T21:24:25.975321+00:00,predict,Hong Kong,2019-09-26,30,-99.82,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.144,129.46,-229.28,177.10489726556463
2026-07-24T21:24:26.602873+00:00,predict,Hong Kong,2019-09-27,30,-99.82,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.057,129.46,-229.28,177.10489726556463
2026-07-24T21:24:26.833115+00:00,predict,Hong Kong,2019-09-28,30,-49.7,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.023,129.46,-179.16000000000003,138.39023636644527
2026-07-24T21:24:27.161038+00:00,predict,Hong Kong,2019-09-29,30,-49.7,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.016,129.46,-179.16000000000003,138.39023636644527
2026-07-24T21:24:27.415409+00:00,predict,Hong Kong,2019-09-30,30,-279.73,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.016,129.46,-409.19000000000005,316.0744631546424
2026-07-24T21:24:27.651048+00:00,predict,Hong Kong,2019-10-01,30,-540.55,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.015,118.51,-659.06,556.1218462576998
2026-07-24T21:24:27.884292+00:00,predict,Hong Kong,2019-10-02,30,-540.55,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.016,118.51,-659.06,556.1218462576998
2026-07-24T21:25:07.284285+00:00,predict,Hong Kong,2019-10-03,30,176.95,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.14,118.51,58.43999999999998,49.31229432115431
2026-07-24T21:25:08.019751+00:00,predict,Hong Kong,2019-10-04,30,80.14,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.016,118.51,-38.370000000000005,32.37701459792423
2026-07-24T21:25:08.302178+00:00,predict,Hong Kong,2019-10-05,30,56.45,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.02,118.51,-62.06,52.366888870137544
2026-07-24T21:25:08.594712+00:00,predict,Hong Kong,2019-10-06,30,175.8,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.016,118.51,57.290000000000006,48.341912074930384
2026-07-24T21:25:08.831761+00:00,predict,Hong Kong,2019-10-07,30,26.4,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.015,118.51,-92.11000000000001,77.72339886929373
2026-07-24T21:25:09.039399+00:00,predict,Hong Kong,2019-10-08,30,-48.25,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.016,118.51,-166.76,140.71386380896124
2026-07-24T21:25:09.327366+00:00,predict,Hong Kong,2019-10-09,30,-48.25,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.076,118.51,-166.76,140.71386380896124
2026-07-24T21:25:47.858822+00:00,predict,Hong Kong,2019-10-10,30,246.26,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.154,118.51,127.74999999999999,107.79681039574717
2026-07-24T21:25:48.476326+00:00,predict,Hong Kong,2019-10-11,30,287.94,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.015,118.51,169.43,142.9668382414986
2026-07-24T21:25:48.707471+00:00,predict,Hong Kong,2019-10-12,30,310.16,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.02,770.71,-460.55,59.75658808112001
2026-07-24T21:18:38.040825+00:00,predict,Netherlands,2019-08-01,30,590.12,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.204,815.44,-225.32000000000005,27.631708034925932
2026-07-24T21:18:40.626817+00:00,predict,Netherlands,2019-08-02,30,585.79,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.019,815.44,-229.6500000000001,28.16270970273718
2026-07-24T21:18:41.059539+00:00,predict,Netherlands,2019-08-03,30,591.05,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.028,815.44,-224.3900000000001,27.517659177867177
2026-07-24T21:18:41.345283+00:00,predict,Netherlands,2019-08-04,30,614.37,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.02,815.4399999999999,-201.06999999999994,24.6578534288237
2026-07-24T21:18:43.263470+00:00,predict,Netherlands,2019-08-05,30,602.86,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.206,815.4399999999999,-212.57999999999993,26.069361326400465
2026-07-24T21:18:43.879082+00:00,predict,Netherlands,2019-08-06,30,578.85,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.015,738.26,-159.40999999999997,21.592663831170587
2026-07-24T21:18:44.177758+00:00,predict,Netherlands,2019-08-07,30,566.03,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.017,764.3,-198.26999999999998,25.941384273191154
2026-07-24T21:19:32.432140+00:00,predict,Netherlands,2019-08-08,30,177.48,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.192,494.91,-317.43000000000006,64.13893435170031
2026-07-24T21:19:32.872706+00:00,predict,Netherlands,2019-08-09,30,182.11,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.024,489.32,-307.21,62.783045859560204
2026-07-24T21:19:33.435600+00:00,predict,Netherlands,2019-08-10,30,184.75,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.027,489.32,-304.57,62.243521621842554
2026-07-24T21:19:33.744932+00:00,predict,Netherlands,2019-08-11,30,278.87,hist_gbm,2026-07-24T21:19:09.146776+00:00,True,0.039,836.3399999999999,-557.4699999999999,66.65590549298132
2026-07-24T21:19:34.234485+00:00,predict,Netherlands,2019-08-12,30,407.76,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.02,836.3399999999999,-428.5799999999999,51.2447090896047
2026-07-24T21:19:34.523562+00:00,predict,Netherlands,2019-08-13,30,333.23,hist_gbm,2026-07-24T21:19:09.146776+00:00,False,0.017,836.3399999999999,-503.1099999999999,60.15615658703397
2026-07-24T21:19:34.972814+00:00,predict,Netherlands,2019-08-14,30,504.97,hist_gbm,2026-07-24T21:19:09.146776+00:00,False,0.069,836.3399999999999,-331.3699999999999,39.62144582346892
2026-07-24T21:20:22.121074+00:00,predict,Netherlands,2019-08-15,30,391.91,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.149,629.9399999999999,-238.02999999999992,37.78613836238371
2026-07-24T21:20:22.361886+00:00,predict,Netherlands,2019-08-16,30,414.44,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,629.9399999999999,-215.49999999999994,34.20960726418388
2026-07-24T21:20:22.597337+00:00,predict,Netherlands,2019-08-17,30,417.02,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,995.0899999999999,-578.0699999999999,58.092232863359094
2026-07-24T21:20:22.829677+00:00,predict,Netherlands,2019-08-18,30,443.44,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,995.0899999999999,-551.6499999999999,55.4371966354802
2026-07-24T21:20:23.036678+00:00,predict,Netherlands,2019-08-19,30,426.86,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,995.0899999999999,-568.2299999999999,57.10337758393713
2026-07-24T21:20:23.363628+00:00,predict,Netherlands,2019-08-20,30,507.65,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.023,1041.87,-534.2199999999999,51.27511109831361
2026-07-24T21:20:23.722263+00:00,predict,Netherlands,2019-08-21,30,573.93,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.02,1041.87,-467.93999999999994,44.91347289009185
2026-07-24T21:21:04.188678+00:00,predict,Netherlands,2019-08-22,30,647.96,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.146,1041.87,-393.90999999999985,37.80797988232696
2026-07-24T21:21:04.411943+00:00,predict,Netherlands,2019-08-23,30,516.35,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.016,919.89,-403.53999999999996,43.868288599723876
2026-07-24T21:21:04.628630+00:00,predict,Netherlands,2019-08-24,30,541.58,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.015,919.89,-378.30999999999995,41.12556936155409
2026-07-24T21:21:04.855297+00:00,predict,Netherlands,2019-08-25,30,604.21,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.018,919.89,-315.67999999999995,34.31714661535618
2026-07-24T21:21:05.078748+00:00,predict,Netherlands,2019-08-26,30,587.67,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.015,919.89,-332.22,36.11518768548414
2026-07-24T21:21:05.313080+00:00,predict,Netherlands,2019-08-27,30,577.21,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.016,919.89,-342.67999999999995,37.25228016393264
2026-07-24T21:21:05.566634+00:00,predict,Netherlands,2019-08-28,30,642.48,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.018,917.1700000000001,-274.69000000000005,29.949736690035657
2026-07-24T21:21:44.551996+00:00,predict,Netherlands,2019-08-29,30,635.25,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.141,917.17,-281.91999999999996,30.738031117459137
2026-07-24T21:21:44.854604+00:00,predict,Netherlands,2019-08-30,30,605.57,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.067,917.17,-311.5999999999999,33.974072418417514
2026-07-24T21:21:45.127320+00:00,predict,Netherlands,2019-08-31,30,608.15,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.028,917.17,-309.02,33.692772332283
2026-07-24T21:21:45.347599+00:00,predict,Netherlands,2019-09-01,30,574.12,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.018,917.1700000000001,-343.05000000000007,37.40309866218913
2026-07-24T21:21:45.582551+00:00,predict,Netherlands,2019-09-02,30,558.27,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.03,1009.02,-450.75,44.67205803651068
2026-07-24T21:21:45.803772+00:00,predict,Netherlands,2019-09-03,30,728.0,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.016,1076.2,-348.20000000000005,32.3545809329121
2026-07-24T21:21:46.042045+00:00,predict,Netherlands,2019-09-04,30,728.0,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,1101.55,-373.54999999999995,33.91130679497072
2026-07-24T21:22:21.472552+00:00,predict,Netherlands,2019-09-05,30,530.44,hist_gbm,2026-07-24T21:22:02.688569+00:00,True,0.367,972.32,-441.88,45.44594372223136
2026-07-24T21:22:22.021898+00:00,predict,Netherlands,2019-09-06,30,518.05,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.025,946.2800000000001,-428.23000000000013,45.25404742782264
2026-07-24T21:22:22.272534+00:00,predict,Netherlands,2019-09-07,30,518.05,hist_gbm,2026-07-24T21:22:02.688569+00:00,True,0.015,946.2800000000001,-428.23000000000013,45.25404742782264
2026-07-24T21:22:22.594962+00:00,predict,Netherlands,2019-09-08,30,542.21,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.027,946.2800000000001,-404.07000000000005,42.70089191359852
2026-07-24T21:22:22.844456+00:00,predict,Netherlands,2019-09-09,30,531.33,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.015,946.2800000000001,-414.95000000000005,43.85065731073256
2026-07-24T21:22:23.065378+00:00,predict,Netherlands,2019-09-10,30,439.71,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.016,599.26,-159.55,26.624503554383743
2026-07-24T21:22:23.343086+00:00,predict,Netherlands,2019-09-11,30,477.48,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.017,599.2600000000001,-121.78000000000009,20.321730133831736
2026-07-24T21:23:01.619328+00:00,predict,Netherlands,2019-09-12,30,570.79,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.163,599.26,-28.470000000000027,4.750859393251681
2026-07-24T21:23:01.908940+00:00,predict,Netherlands,2019-09-13,30,571.75,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.022,599.2600000000001,-27.510000000000105,4.590661816240046
2026-07-24T21:23:02.296044+00:00,predict,Netherlands,2019-09-14,30,554.62,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.016,599.26,-44.639999999999986,7.449187331041617
2026-07-24T21:23:02.608535+00:00,predict,Netherlands,2019-09-15,30,575.17,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.025,702.95,-127.78000000000009,18.177679778078108
2026-07-24T21:23:02.919835+00:00,predict,Netherlands,2019-09-16,30,206.78,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.017,337.79999999999995,-131.01999999999995,38.78626406157489
2026-07-24T21:23:03.181114+00:00,predict,Netherlands,2019-09-17,30,268.39,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.018,701.27,-432.88,61.72800775735452
2026-07-24T21:23:03.480559+00:00,predict,Netherlands,2019-09-18,30,43.19,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.042,785.13,-741.94,94.49900016557768
2026-07-24T21:23:46.148836+00:00,predict,Netherlands,2019-09-19,30,131.87,hist_gbm,2026-07-24T21:23:22.917602+00:00,False,0.138,735.4,-603.53,82.06826217024748
2026-07-24T21:23:46.394669+00:00,predict,Netherlands,2019-09-20,30,239.53,hist_gbm,2026-07-24T21:23:22.917602+00:00,False,0.017,735.4,-495.87,67.42861028011966
2026-07-24T21:23:46.718856+00:00,predict,Netherlands,2019-09-21,30,232.99,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.017,735.4,-502.40999999999997,68.31792221920043
2026-07-24T21:23:46.967943+00:00,predict,Netherlands,2019-09-22,30,253.54,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.017,735.4,-481.86,65.5235246124558
2026-07-24T21:23:47.255558+00:00,predict,Netherlands,2019-09-23,30,258.74,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.017,735.4,-476.65999999999997,64.81642643459342
2026-07-24T21:23:47.479844+00:00,predict,Netherlands,2019-09-24,30,376.25,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.016,784.6300000000001,-408.3800000000001,52.04746186100455
2026-07-24T21:23:47.700676+00:00,predict,Netherlands,2019-09-25,30,427.93,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.015,784.63,-356.7,45.46091788486293
2026-07-24T21:24:26.402725+00:00,predict,Netherlands,2019-09-26,30,542.46,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.138,784.6300000000001,-242.17000000000007,30.864228999655897
2026-07-24T21:24:26.662155+00:00,predict,Netherlands,2019-09-27,30,537.86,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.015,784.6300000000001,-246.7700000000001,31.45049258886355
2026-07-24T21:24:26.891324+00:00,predict,Netherlands,2019-09-28,30,535.28,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.015,784.6300000000001,-249.35000000000014,31.779309993245235
2026-07-24T21:24:27.234663+00:00,predict,Netherlands,2019-09-29,30,541.52,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.017,784.63,-243.11,30.984030689624408
2026-07-24T21:24:27.495129+00:00,predict,Netherlands,2019-09-30,30,491.96,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.032,922.06,-430.09999999999997,46.64555451922868
2026-07-24T21:24:27.721508+00:00,predict,Netherlands,2019-10-01,30,459.85,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.016,922.0600000000002,-462.21000000000015,50.12797431837408
